154470	2074
1450	2075
11	2076
19	2077
2643	2078
55	2079
70800	2080
78496	2081
7707	2082
119089	2083
51252	2084
222	2085
21247	2086
66503	2087
91567	2088
2912	2089
7111	2090
84	2091
103965	2092
74253	2093
127695	2094
8071	2095
1299	2096
8	2097
38	2098
131345	2099
3037	2100
134886	2101
196349	2102
27	2103
21482	2104
2801	2105
122392	2106
24133	2107
2171	2108
102055	2109
2	2110
30453	2111
134456	2112
339	2113
184041	2114
27027	2115
89985	2116
2896	2117
14577	2118
4	2119
5	2120
2216	2121
81800	2122
49914	2123
116691	2124
14127	2125
91886	2126
29641	2127
184328	2128
13154	2129
13	2130
1001	2131
13298	2132
153739	2133
139108	2134
135505	2135
10710	2136
182610	2137
37662	2138
185727	2139
161527	2140
3140	2141
4557	2142
573	2143
5644	2144
174915	2145
64824	2146
137071	2147
1709	2148
115173	2149
2902	2150
3726	2151
198001	2152
87163	2153
87034	2154
45	2155
69	2156
143261	2157
138	2158
5636	2159
24439	2160
28204	2161
172080	2162
2561	2163
151301	2164
24	2165
149019	2166
143470	2167
71495	2168
34	2169
92805	2170
24410	2171
720	2172
6178	2173
102	2174
28419	2175
3	2176
13321	2177
122977	2178
5618	2179
26143	2180
151598	2181
184	2182
22236	2183
135643	2184
1982	2185
1633	2186
137517	2187
36	2188
22944	2189
23	2190
1502	2191
188483	2192
28187	2193
992	2194
81492	2195
124854	2196
27581	2197
20	2198
15	2199
24078	2200
91804	2201
6	2202
130549	2203
51	2204
71821	2205
26	2206
192978	2207
8535	2208
29092	2209
7509	2210
26	2211
155304	2212
31901	2213
128519	2214
3401	2215
1455	2216
28975	2217
59004	2218
129605	2219
178956	2220
4893	2221
166264	2222
189811	2223
7211	2224
111114	2225
3878	2226
188689	2227
189004	2228
2710	2229
131586	2230
153085	2231
2944	2232
14911	2233
3938	2234
3247	2235
5442	2236
26451	2237
7099	2238
20512	2239
52428	2240
6923	2241
134	2242
85584	2243
631	2244
7536	2245
181939	2246
128772	2247
6	2248
1	2249
23851	2250
46958	2251
177289	2252
117099	2253
61305	2254
6718	2255
5824	2256
98704	2257
125317	2258
87307	2259
1571	2260
24380	2261
52399	2262
1	2263
46572	2264
24490	2265
135	2266
115864	2267
520	2268
23	2269
11275	2270
197995	2271
282	2272
4484	2273
167887	2274
76193	2275
149117	2276
2110	2277
76282	2278
1128	2279
814	2280
109561	2281
34702	2282
11518	2283
4988	2284
23	2285
121093	2286
11719	2287
45765	2288
186961	2289
1	2290
130577	2291
256	2292
8336	2293
204	2294
97887	2295
2775	2296
7	2297
19	2298
39388	2299
12148	2300
8117	2301
107705	2302
186724	2303
74201	2304
8967	2305
109491	2306
13412	2307
185337	2308
23465	2309
4	2310
191012	2311
106465	2312
153090	2313
8	2314
45790	2315
106008	2316
1604	2317
6873	2318
12316	2319
1191	2320
92089	2321
3	2322
7828	2323
141641	2324
104755	2325
13578	2326
26	2327
4579	2328
3576	2329
89393	2330
193974	2331
47812	2332
75074	2333
10525	2334
175417	2335
20374	2336
192182	2337
3382	2338
39895	2339
138119	2340
195586	2341
61239	2342
113487	2343
20	2344
13	2345
24658	2346
187486	2347
13748	2348
100254	2349
187178	2350
97961	2351
197477	2352
190029	2353
163269	2354
29844	2355
153646	2356
132978	2357
80899	2358
96677	2359
