26556	411	3	30.98
208	2776	4	10.84
2858	171	6	15.56
134	12620	8	45.43
24281	147	3	18.3
813	544	5	17.64
275	279	10	9.19
269	1515	9	36.02
717	610	3	7.57
13	795	7	10.83
1137	585	3	9.62
206	178	29	12.47
134	14616	6	32.11
209	1725	5	11.1
5385	149	7	24.45
145	112	339	22.27
1710	462	5	22.66
180	152	96	93.83
22299	110	3	9.58
111	18803	5	21.12
812	136	16	14.05
1807	127	9	6.7
118	2992	30	101.41
119	14	11271	687.07
33206	102	3	6.83
120	488	47	37.29
1136	102	71	46.9
111	33867	4	23.42
109	17938	3	7.21
101	14601	6	10.14
598	1710	3	12.15
503	1358	18	122.94
1523	934	3	14.04
113	21041	3	8.83
106	11565	14	75.27
16802	114	3	7.33
2002	117	16	18.99
6187	158	3	7.78
883	1379	6	34.66
103	10249	8	11.48
160	8737	4	16.79
438	1520	3	9.55
119	6821	7	16.09
441	646	5	13.07
8266	137	3	7.1
5437	107	7	6.74
113	2065	25	42.37
108	747	43	23.28
991	4202	5	40.19
33261	447	4	51.24
108	2995	19	27.59
4287	283	4	18.87
153	13371	3	13.56
24981	102	4	9.98
2882	165	6	14.35
5275	303	3	14.71
746	212	11	24.5
1347	227	4	6.91
3394	362	4	19.65
3480	281	4	16.95
35804	11505	3	60.53
3995	958	4	29.63
342	12234	6	54.83
122	9859	15	87.4
1371	1109	3	14.1
1882	133	9	9.23
1567	111	17	9.53
4116	414	7	48.27
1	21046	3	9.63
544	112	40	15.28
2586	109	12	8.74
128	11043	7	31.47
577	2101	3	13.16
111	5890	20	76.08
376	20548	7	86.29
1501	180	13	40.44
121	15208	3	8.19
644	205	18	47.91
2	383	18	7.92
169	1171	8	10.98
108	1213	46	60.54
4965	10365	3	38.49
618	14	343	34.07
1637	102	51	37.61
298	3758	5	25.03
144	17191	3	13.78
200	335	15	15.21
205	1959	4	7.79
776	312	5	10.71
108	3584	15	20.94
11321	212	5	34.03
294	511	6	8.96
2851	1102	3	18.79
2307	121	14	19.64
577	7117	6	52.61
2848	1968	3	22.38
531	24372	5	66.11
1252	206	7	15.02
2397	5209	6	64.97
12315	124	13	88.67
13139	1331	12	180.58
141	3235	6	10.22
108	7809	6	8.76
20808	102	5	10.62
2492	116	40	134.79
4630	160	7	25.96
20013	110	3	8.45
13445	36786	3	62.19
125	12032	5	17.69
541	691	3	6.67
43051	256	3	33.69
13456	105	11	58.75
167	5390	3	7.62
112	5037	13	30.62
5017	144	5	11.65
2605	16382	3	37.89
340	2136	3	9.7
1264	210	10	29.11
4261	120	9	15.7
305	140	30	11.15
16505	101	6	11.8
207	1198	13	42.08
11618	150	3	11.2
143	1782	8	9.32
147	266	42	29.88
150	660	53	167.61
113	17612	4	13.3
1169	382	3	6.99
112	17744	3	7.66
1679	198	17	72.8
2038	180	9	26.85
150	4600	5	12.58
4141	107	9	7.52
537	1204	3	9.55
144	5343	20	112.39
10923	539	3	24.7
101	9392	10	15.05
115	6231	14	47.16
4013	1765	3	24.16
132	9310	3	6.85
114	6619	7	13.03
34624	3706	4	69.13
3980	9	3	13.95
1107	14	200	21.95
5548	237	6	34.36
101	12068	6	6.68
424	12886	4	35.45
376	1743	3	9.13
378	1479	5	18.46
14022	3046	4	52.84
2484	121	9	7.72
114	6978	11	32.76
438	125	37	20.73
104	12398	6	11.01
2345	166	5	8.59
118	3876	7	7.75
4709	450	3	17.23
23194	123	3	12.1
119	1507	17	15.15
5892	146	5	14.34
103	14508	6	11.17
24254	597	5	67.3
149	297	61	92.62
112	18105	3	7.66
581	12172	13	173.97
10598	795	15	211.47
1437	124	19	23.21
2458	126	15	29.88
4463	18612	3	42.59
382	140	23	9.22
1407	1376	3	15.49
7665	115	10	31.95
541	380	5	9.63
1564	662	7	40.17
13484	108	7	23.82
113	4610	7	7.44
5015	174	5	18.01
103	28280	4	10.91
167	1204	18	50.21
1156	296	5	12.7
18160	120	3	9.35
206	34769	3	26.42
204	1556	6	13.32
199	378	15	18.26
3680	1711	9	91.55
107	1776	24	22.22
203	1928	4	7.51
4864	147	11	45.42
37873	101	3	11.12
806	235	7	13.85
5307	128	12	42.05
112	2759	11	9.28
141	3979	5	8.9
1764	437	3	10.45
329	135	27	6.65
18518	111	3	7.53
647	3512	3	17.3
539	6333	3	20.46
114	19689	6	30.74
2371	131	9	11.37
102	38772	3	10.98
2444	3027	3	24.27
1099	480	7	30.64
266	8780	3	17.61
3595	239	3	9.89
3252	4921	3	29.82
1071	846	3	11.48
4966	106	8	7.8
1450	119	46	119.25
117	24725	3	12.64
140	10190	4	14.41
2441	132	11	19.36
4677	158	5	14.63
185	2455	4	7.82
759	310	7	18.77
121	2369	11	11.76
7280	521	4	31.09
138	12822	7	39.4
1810	274	4	11.29
141	14017	4	17.76
12	20512	5	29.48
4818	2286	3	27.15
135	17287	3	12.72
1240	611	5	22.26
125	1903	12	12.51
282	3307	3	10.78
12	18015	5	27.31
727	183	8	8.96
15879	109	4	11.16
7498	1121	3	25.9
1686	14	130	20.81
185	333	19	20.21
113	15292	7	30.05
693	150	11	6.75
4941	193	12	71.71
425	115	40	9.87
537	14328	10	132.55
392	1244	3	7.45
2465	118	13	16.56
419	1426	3	8.78
102	8230	13	22.45
938	307	5	11.99
361	546	6	13.04
520	608	10	41.39
2596	392	7	39.43
281	23439	5	51.91
4962	101	18	20.03
193	4210	4	13.05
110	27480	4	18.53
111	28665	4	23.42
3650	1220	4	30.59
516	6139	3	20.02
2710	149	7	14.06
12786	108	4	7.38
14	1784	121	14.74
1213	246	5	10.98
103	382	212	155.04
797	227	5	6.65
288	159	59	106.83
3865	1011	3	20.48
1245	122	73	249.69
165	2452	6	12.35
151	36041	3	25.7
221	498	12	22.72
225	3428	10	54.3
161	1557	6	7.19
134	1119	15	15.45
5845	144	7	23.7
5878	558	3	20.1
1631	762	3	13.32
14	1599	137	22.22
13770	103	6	9.78
257	499	7	10.12
220	34910	4	42.75
102	3972	21	18.23
6838	1034	3	24.9
348	17405	3	25.91
3291	217	3	8.21
3382	166	19	98.59
221	841	6	9.76
103	6234	10	6.95
387	162	20	16.56
117	10056	4	8.6
116	9249	4	7.56
348	38160	3	36.47
452	741	7	25.1
159	7495	3	9.14
1060	102	51	9.21
3072	146	5	7.54
32013	115	4	24.9
135	5734	4	7.66
1034	906	25	205.15
1543	473	4	15.8
2083	14	104	15.66
454	2229	3	12.11
2598	423	3	12.57
579	1499	3	11.07
8447	101	10	12.74
152	3619	5	11.23
106	19733	3	7.13
760	647	5	18.36
126	3202	28	110.4
787	307	7	19.01
281	2054	3	7.69
316	920	16	74.57
6860	271	3	15.8
21218	616	6	81.18
4715	223	42	453.1
2674	107	20	27.06
2353	3024	4	34.39
1240	460	6	25.51
122	1070	17	9.1
313	2240	3	9.35
123	418	54	46.44
627	879	4	14
311	3491	3	12.06
1750	152	6	7.25
2801	3131	3	25.42
189	1554	7	15.26
157	1048	9	10.23
155	258	54	72.44
247	3681	7	36.2
1206	378	3	7.15
153	1510	18	51.54
590	382	5	10.43
1036	145	12	12.38
12444	108	5	11.6
2095	103	31	16.61
4104	147	4	6.99
106	22243	3	8.23
3112	101	36	51.48
365	142	23	8.19
465	124	37	22.28
23419	394	6	74.56
36469	405	3	37.54
20827	112	4	14.38
3497	13	3	8.09
612	13216	12	162.22
112	14084	6	20.81
103	35985	3	11.7
819	129	31	48.15
122	3395	8	9.6
311	718	16	65.94
397	4186	3	15.1
45217	122	3	19.91
3342	1064	6	48
725	343	6	15.36
6923	365	4	27.16
104	33875	4	18.31
3694	415	11	84.01
822	3023	5	34.88
128	108	886	191.09
183	1724	6	11.92
153	986	9	8.83
1004	993	4	18.14
2945	35912	3	50.22
38041	21	3	17.64
140	11144	3	9.83
1551	532	3	10.95
2063	335	3	9.31
555	102	114	42.8
8195	2573	3	32.05
112	11573	6	17.16
556	490	4	8.76
106	20661	7	37.63
1904	791	5	29.28
44475	862	3	42.6
126	6549	6	14.44
2984	209	7	27.94
139	9160	4	13.36
137	9888	3	8.33
1662	1050	3	15.1
5941	292	3	15.14
667	238	7	11.83
18234	15100	8	174.5
27689	116	5	31.17
829	2524	3	16.61
6457	105	7	8.91
749	12731	3	28.29
14	879	230	8.8
19661	115	3	9.48
102	111	3110	130.94
104	1405	30	10.89
194	775	8	11.13
101	475	328	719.31
13265	102	7	11.06
7345	269	3	16.27
32228	102	3	6.83
5717	165	3	7.73
102	2585	23	7.79
317	627	5	9.44
158	2157	7	13.54
731	1456	3	12.32
4729	138	7	19.34
10768	117	4	9.12
104	8135	8	11.48
103	8011	8	6.66
102	6832	10	7.54
35443	1692	3	46.58
425	1523	3	9.32
1444	269	4	9.48
20529	105	4	12.23
1480	1057	3	14.35
134	6390	5	12.27
109	41601	3	17.21
356	1099	8	30.88
1739	10627	3	31.72
102	5091	16	14.51
12379	1789	3	32.93
485	1733	9	52.66
29841	101	3	6.96
934	117	54	108.81
867	541	11	56.85
356	230	15	24.13
2049	2479	4	31.36
359	632	5	10.26
8928	107	18	89.79
116	12257	4	9.7
11067	151	10	69.05
6242	9288	8	124.99
6494	102	14	17.31
3649	113	18	41.47
1091	413	3	7.23
3549	153	19	93.97
1282	7828	22	330.81
144	10389	4	14.68
1604	110	18	11.91
15028	101	10	37.06
2681	687	3	15.81
1151	14	193	33.6
6393	155	3	7.79
5400	113	6	6.87
101	852	130	175.54
260	3997	4	17.55
1822	164	9	19.68
102	2833	25	13.96
1413	4936	4	34.63
132	2990	21	73.26
32200	111	3	13.17
31179	112	3	13.32
1516	152	8	11.49
591	111	40	17.39
28253	114	3	11.66
527	937	3	8.18
20957	122	3	10.64
1072	1510	3	14.57
109	8384	5	7.5
370	627	6	14.76
1903	167	5	6.86
4294	28299	5	88.17
248	1055	8	22.32
103	19480	5	11.74
109	13373	4	9.34
316	1807	3	8.1
27072	104	3	7.43
1847	1345	3	17.17
128	971	15	9.54
632	382	23	117.23
3181	204	3	7.13
1745	616	3	12.49
6449	111	12	33.77
126	198	169	155.87
20640	1	3	9.63
33187	103	3	7.51
103	17000	5	9.84
8518	4681	5	66.87
1171	103	60	36.97
7806	151	3	8.7
11886	5330	3	40.38
5757	154	3	6.99
230	266	190	1105.2
2279	384	23	180.35
3362	334	6	33.27
8667	558	3	23.08
113	2853	74	443.9
8	9266	3	20.67
6432	588	3	21.02
102	30847	3	6.83
4352	171	4	10.79
111	496	40	10.54
137	598	19	14.14
172	554	15	19.82
4979	433	30	341.83
12049	129	3	8.33
6520	122	6	12.35
3575	12	6	9.32
18791	151	5	34.52
139	6049	4	9.07
27212	193	5	49.77
119	21297	6	38.91
31493	102	3	6.83
2558	1250	4	27.51
234	5459	10	67.04
140	8030	6	22.75
27950	134	4	25.3
1437	388	3	8.13
412	1118	3	7.31
11444	155	3	12.17
22716	21	5	24.1
10080	138	3	8.85
114	491	52	34.17
1233	137	10	8.12
206	2029	5	12.22
209	511	10	13.75
111	33026	4	23.42
1646	3220	3	22.18
1802	102	32	8.17
113	20296	7	41.96
1265	263	7	21.62
653	3999	3	18.24
1868	183	11	35.74
404	1165	21	131.36
2449	239	3	7.48
378	1207	7	27.72
337	5390	4	23.64
3603	132	8	15.72
567	873	6	24.17
568	733	6	22.05
114	4703	10	17.69
12041	115	4	9.67
117	5262	7	11.75
40668	2872	3	50.05
118	8024	9	29.41
1425	1196	3	14.86
34434	103	3	7.51
915	2021	6	39.68
4016	101	16	8.2
657	6640	27	370.66
11401	102	9	16.43
37667	107	3	16.25
10572	726	4	38.02
2582	550	3	14.35
2643	126	12	20.88
114	4552	8	10.65
1526	142	14	25.67
499	1374	3	9.78
116	4800	23	88.8
112	17538	5	19.26
175	135	142	98.99
3205	118	21	58.11
117	1331	22	22.53
3336	254	3	10.06
3878	801	52	742.68
786	1310	3	12.21
11841	108	5	10.71
1840	180	7	16.27
18521	307	3	24.82
477	136	30	29.91
8150	2174	3	30.92
198	4503	18	123.44
10202	6907	3	41.04
577	125	69	136.08
205	5682	6	30.57
4531	134	22	106.49
1194	4739	3	22.94
171	5137	3	7.55
5142	153	4	10.49
34377	574	4	53.35
11409	145	4	16.31
5114	113	14	36.37
537	18866	3	30.16
928	14	224	13.1
14607	109	4	10.18
44357	188	3	29.54
113	6780	27	161.88
6200	181	6	28.55
1762	108	18	9.05
3903	16	5	11.77
104	45957	3	13.73
19027	117	4	16.29
15699	101	6	11.8
1862	155	10	22.33
203	3327	3	7.32
113	2573	16	21.4
611	3246	3	16.53
300	1559	7	26.59
107	1334	29	21.44
4382	121	7	10.33
712	1162	3	10.92
113	213	126	22.58
3267	168	5	12
110	1697	15	7.51
111	839	26	9.44
30066	292	3	30.19
483	43399	3	39.01
11605	233	9	79.64
137	733	18	17.09
29162	26054	4	92.8
32039	110	3	13.18
2106	498	5	25.64
112	5356	7	8.98
4979	1335	7	68.53
113	5480	12	29.29
22473	112	3	9.72
27720	104	4	13.52
123	9701	5	13.93
173	8171	3	11.37
103	42983	3	11.7
5619	107	8	9.81
113	7465	7	14.73
109	7093	8	16.53
923	426	3	6.76
28452	160	4	36.01
411	103	103	7.33
3394	154	4	7.02
16780	7854	9	175.69
123	13907	9	50.34
12346	108	4	6.75
1320	180	7	12.05
773	1050	9	52.1
261	583	7	12.19
1123	277	4	8.69
105	31312	4	21.36
1734	169	6	9.33
3779	1752	4	33.92
140	305	30	11.15
3745	12	7	13.39
167	317	16	6.87
2079	5180	4	38.57
2450	1264	3	18.59
2455	144	17	53.23
32892	102	3	6.83
3535	1714	11	115.2
374	2112	3	10.25
616	21202	6	81.18
1050	953	3	11.97
563	274	7	12.46
111	21139	3	9.57
143	4884	5	11.34
129	11390	3	7.88
601	312	8	19.87
17151	1284	3	34.19
112	17168	3	7.66
240	2588	3	7.92
27132	154	5	43.92
4901	121	7	11.76
118	1026	18	8.52
786	657	3	8.57
210	3266	11	56.82
1324	177	21	76.71
785	1045	9	52.26
302	175	17	9.14
176	3555	4	10.23
16476	114	4	12.38
1360	772	3	12.26
1259	108	26	13.27
2286	113	12	8.36
17596	134	3	12.34
1707	1343	6	41.67
239	2949	5	19.29
1230	447	3	8.46
120	1057	24	21.52
1	3213	10	12.09
107	35318	3	16.25
304	143	30	11.65
338	188	17	16.71
36855	5058	3	54.25
442	583	7	21.61
4651	184	4	13.2
3537	107	17	27.55
124	45001	3	20.46
181	4971	3	8.51
2097	115	18	24.06
597	1515	4	17.5
12	12050	3	9.07
3060	171	4	7.97
2883	245	3	8.78
136	3635	6	10.55
101	45746	3	11.12
138	3999	28	154.4
6269	157	3	7.98
28557	126	3	16.66
230	1720	4	8.77
108	2414	18	17.24
107	2290	26	39.33
264	14	977	30.67
15925	12	6	34
21169	108	3	8.25
142	274	48	34.85
992	170	9	11.9
412	2964	8	51.24
510	452	14	58.5
15052	147	10	83.23
865	1207	4	18.6
1979	1879	3	19.67
1372	155	8	10.42
5657	187	3	9.66
2860	21628	6	100.36
38181	104	3	13.73
11859	111	7	23.7
373	16677	4	36.89
113	8178	5	8.56
16	647	11	7.25
188	233	19	7.35
153	399	24	23.82
124	1229	25	35.66
13797	125	3	8.32
724	133	19	14.52
213	319	32	75.19
32097	102	4	14.63
19586	115	3	9.48
283	111	102	41.38
1303	477	3	9.27
16263	104	5	11.37
793	418	6	19.24
124	3600	32	141.85
310	775	10	33.71
2357	154	8	18
105	19010	3	7.03
941	1784	7	47.03
3813	44464	3	52.02
102	39298	3	10.98
8	1627	5	19.32
337	28420	3	31.78
7171	258	3	15.55
151	4239	5	12.35
557	427	5	11.39
4549	9	3	14.97
250	7645	6	40.5
1041	142	11	8.73
7047	115	5	7.93
102	37172	3	10.98
2672	4696	3	27.9
317	177	25	32.75
318	570	6	11.47
3385	179	4	10.18
3867	1945	3	24.64
260	2062	3	7.31
16491	116	4	13.02
101	2651	37	41.33
3834	293	3	11.97
258	3511	3	10.63
14	442	481	86.82
104	1992	29	22.76
605	731	4	12.21
6360	1566	8	88.92
130	1766	11	11.86
1180	232	7	17.7
459	19921	3	29.19
111	26812	3	11.05
582	1034	3	8.98
11541	140	3	9.83
9950	1031	4	39.99
18326	750	8	111.46
1890	1093	4	23.81
1991	421	8	44.11
967	289	6	15.42
1479	14	150	24.84
7743	157	3	9.32
193	7778	7	41.64
8795	101	19	70.41
103	7426	11	13.79
426	1718	10	57.26
483	1185	3	8.81
307	10294	3	20
1544	1931	3	18.31
273	9036	7	55.04
4955	128	11	34.49
12	7555	6	19.7
114	10072	7	21.4
965	1774	4	22.5
871	1554	3	13.84
215	24422	5	52.89
904	462	3	7.27
149	10166	3	10.25
321	1395	3	6.68
828	1096	4	17.52
2365	149	25	105.96
289	186	15	7.3
14	641	325	19.12
4279	2589	3	27.05
24173	154	3	18.1
3675	602	3	17.22
1179	729	3	11.14
10673	206	4	23.94
12	1977	47	207.98
142	8495	3	7.72
3528	980	3	19.71
8835	107	5	7.11
28439	12	4	30.21
7169	289	3	16.48
9856	481	17	221.5
1613	302	3	7.04
492	1114	4	13.57
138	12141	4	16.02
13833	1	3	6.65
40289	4170	3	52.63
23204	113	3	9.97
104	34177	4	18.31
279	3296	3	10.62
281	203	15	9.82
28702	2404	4	65.17
217	3258	5	18.69
1843	249	5	15
1842	611	4	19.29
9293	101	8	8.32
38552	7163	3	56.73
247	102	255	27.13
346	766	6	16.06
25851	117	3	12.64
1898	178	6	12.44
366	238	8	6.91
2945	20328	7	117.6
187	5218	4	14.47
107	11853	4	6.85
19901	111	3	8.44
1611	870	3	14.03
12068	1749	3	32.73
1609	1	14	8.4
182	142	88	39.01
6283	2348	22	329.63
15368	114	3	6.66
5361	171	5	18.04
16	2048	7	11.76
33218	212	4	41.75
20645	112	3	8.58
1239	554	3	9.79
630	271	10	25.9
787	575	3	7.68
21316	1	3	10.78
788	198	26	95.67
1847	188	5	9.42
250	688	5	6.64
252	424	8	10.04
15208	1069	3	31.45
344	468	7	14.28
106	4787	41	220.49
5020	1150	3	23.13
257	6986	4	22.78
485	519	14	61.17
2055	355	4	15.05
8505	1971	3	30.54
1056	31311	4	58.63
126	21194	4	20.62
1034	3112	4	27.75
129	6814	4	7.69
3504	14418	10	172.85
116	9012	19	118.45
1474	393	4	13.33
12564	105	12	64.09
423	413	15	54.52
17940	1066	3	33.05
112	26479	3	11.2
2975	21	61	306.16
3997	113	20	54.77
734	102	107	71.48
3383	339	3	12.63
322	703	7	18.23
3802	104	16	15.73
146	13823	3	12.09
10293	292	3	19.32
3352	367	5	27.05
4602	43767	3	53.32
106	2187	15	8.26
14	3438	59	7.1
14	1326	165	13.24
103	963	69	39.25
130	865	15	8.43
131	741	16	7.58
670	4038	3	18.43
4724	149	22	129.62
738	1443	4	18.7
119	13440	9	48.1
165	2146	6	10.82
222	388	12	16.38
259	296	10	9.1
191	2240	4	7.62
1789	112	21	23.06
1823	1387	5	33.92
2843	154	8	21.22
287	348	7	6.72
258	698	9	22.1
663	18479	4	43.49
191	516	12	15.75
14	2054	105	11.86
9	26216	4	43.74
1148	218	12	38.87
224	3156	3	8.42
130	220	84	44.13
4248	2272	4	37.3
5536	131	7	18.02
14	5251	36	7.75
6049	321	5	32.31
4476	118	8	12.85
1507	161	19	59.94
239	10093	3	17.61
129	4430	5	7.14
3934	763	3	19.02
363	1096	23	139.2
3011	101	23	13.08
159	7950	3	9.65
12284	44659	3	61.03
108	24892	5	26.91
936	855	3	10.9
5594	298	5	29.83
7133	111	7	13.31
15245	5414	3	42.39
9712	36030	3	59.23
28734	107	4	21.66
12139	135	3	9.48
101	16704	6	11.8
6379	513	29	382.75
1745	1574	4	26.11
279	2393	3	8.61
18662	110	7	35.08
627	442	5	13.21
3694	3208	7	77.22
823	772	4	15.12
251	1043	8	22.41
249	253	15	16.09
7237	155	3	8.64
10340	105	5	8.41
432	1499	3	9.4
3463	367	3	13.35
431	1129	6	23.27
7137	108	7	10.56
5097	21	8	11.19
110	9843	5	10
112	10400	7	20.37
1040	1188	5	26.81
431	3604	3	14.86
5512	116	10	22.72
5541	517	5	37.43
223	23656	6	64.57
139	11868	3	10.26
5540	134	6	14.99
131	16866	3	10.79
128	367	38	18.36
42145	103	3	11.7
102	32894	3	6.83
134	18029	4	19.35
1745	199	5	10.16
1719	106	24	20.15
246	3019	9	46.87
110	14878	4	10.62
134	33540	3	18.24
251	1653	5	13.98
123	4026	6	6.81
10534	6528	10	170.59
12265	128	13	93.78
111	10098	9	31.53
710	9496	5	47.72
880	650	4	14.18
33871	33846	3	66.08
3914	44254	3	52.14
128	7063	4	8.02
128	4827	6	11.33
20409	517	3	29.89
909	2649	3	17.43
3141	157	4	6.83
9442	151	3	9.9
2064	193	4	7.16
4967	148	4	8.78
4179	1	11	20.66
44740	139	3	23.93
321	1422	9	38.98
318	740	21	101
227	2	66	73.29
228	512	11	20.52
31076	1381	4	60.24
135	706	15	8.23
667	487	5	14.36
7927	107	7	12.46
106	1914	18	10.65
101	250	255	32.92
1063	174	10	17.71
1574	604	20	155.59
1034	1307	4	20.21
1692	4709	5	47.08
12947	245	3	19.83
521	1122	4	14.14
20912	2553	7	115.13
8444	175	3	11.9
12376	104	9	26
2113	523	3	12.72
14	4584	43	9.26
9471	1360	5	53.95
148	11360	3	10.91
1928	303	3	8.06
102	7060	11	10.85
2024	2867	6	53.95
20886	101	5	10.83
3621	36881	3	51.79
7679	138	19	129.62
359	214	10	8.1
1477	173	10	23.19
9881	117	4	8.13
165	5336	5	16.98
2565	685	3	15.52
5569	655	3	20.64
2086	146	12	27.51
1029	104	70	78.98
20342	121	4	17.18
4508	297	15	118.71
5020	482	3	18.35
1512	381	3	8.37
41453	105	3	16.02
7071	113	7	14.16
580	245	7	10.78
147	10104	3	9.93
10233	43686	3	59.63
2948	1132	6	47.08
130	7489	5	12.88
456	139	43	70.17
114	9391	9	30.51
105	3183	11	7.39
129	3273	6	7.09
518	6882	4	30.33
2777	232	11	57.04
120	13234	3	6.75
25677	25678	5	120.02
118	14842	3	7.72
101	1087	93	99.61
106	1203	25	10.42
14	459	445	11.01
5362	665	36	494.8
102	707	113	78.02
531	28907	4	52.88
153	7066	3	8.46
3428	124	8	10.94
4385	8547	3	36.13
125	5048	10	27.01
127	4304	6	9.69
45493	193	3	29.86
1042	487	4	12.98
3077	103	19	8.58
370	2849	7	40.07
2751	10394	3	34.29
119	32559	4	25.94
160	17840	4	25.01
2773	112	14	16.71
152	244	27	7.4
31312	40605	3	70.58
189	394	26	50.73
5966	145	4	9.8
346	592	5	9.45
3315	826	4	26.97
11271	869	13	185.9
157	3897	5	12.62
27558	155	5	44.08
1332	732	7	39.14
18495	148	4	22.53
13053	283	5	41.2
429	357	5	6.84
2321	5531	3	28.3
7806	11033	4	59.54
5512	155	3	6.76
2572	14	81	7.71
10463	8	6	53.52
462	3170	4	21.67
525	484	9	31.86
10975	561	7	72.53
18754	114	3	8.1
105	33361	4	21.36
219	882	9	21.55
529	5240	3	18.86
297	15749	3	23.37
256	17118	3	23.14
7817	123	7	20.69
1271	628	5	22.7
21252	106	3	8.23
3343	1840	4	33.11
219	2862	6	23.27
312	1986	4	13.47
516	1409	3	10.08
2056	1080	7	50.57
681	28669	4	54.85
4450	178	4	12.25
101	5852	12	8.95
144	12278	5	23.27
654	11847	3	26.86
387	635	5	11.07
8742	11073	14	285.33
905	1692	3	14.57
642	7494	3	22.74
2910	744	3	16.95
33768	732	4	55.45
197	3508	4	12
106	3001	15	16
770	131	93	336.15
17008	151	3	15.26
604	3931	5	34.51
103	2631	21	7.62
10737	116	5	12.98
9719	117	4	8.13
2172	1353	27	293.39
731	2152	3	14.78
132	1489	10	7.91
135	2117	11	18.65
21	31996	3	13.25
3258	111	15	24.38
191	481	26	64.87
4884	246	5	25.58
4343	200	6	25.91
103	156	845	214.45
1212	875	3	12.4
124	33736	4	27.28
17707	1	3	8.69
104	2906	15	7.15
106	2166	23	26.65
257	226	13	9.05
795	597	3	8.07
2505	21647	6	98.46
11730	128	3	8.14
35640	24478	3	68.35
3383	310	3	11.84
130	2876	10	17.89
2175	148	8	14.06
14318	895	3	30.98
129	144	292	133
39432	21	3	17.64
21612	116	3	10.65
105	189	246	57.32
101	1736	53	49.83
194	1436	7	14.81
197	2096	5	11.69
4346	482	6	43.01
7613	106	7	11.62
223	6923	7	45.86
5564	102	12	7.45
3581	582	3	16.8
4540	14	44	9.47
548	179	16	27.45
997	293	4	7.61
686	10454	6	62.17
3554	108	18	31.28
109	26944	3	10.71
4066	413	3	15.27
110	24834	3	11.06
19445	21	7	41.16
292	6107	3	15.34
107	25206	4	16.79
17392	108	7	31.79
1091	3183	5	37.83
5149	125	8	18.44
121	23845	3	11.8
6332	44262	3	55.79
454	236	11	19.63
1986	168	5	7.16
17449	32785	4	86.71
117	10291	5	13.04
124	24209	3	12.34
133	7728	4	9.68
220	573	16	41.59
215	1719	5	11.91
4927	14887	3	41.71
6414	109	6	7.53
1203	753	5	24.04
2231	103	26	10.12
1781	138	81	487.07
3216	2873	3	25.96
5802	169	16	101.98
345	1611	3	8.13
113	12580	4	9.52
315	1031	5	12.93
160	18804	4	26.52
138	13305	9	61.02
312	1131	7	23.34
3526	233	3	9.47
156	6608	4	12.94
110	9669	5	10
250	4665	3	12.06
111	8738	10	33.25
107	10288	5	8.72
1936	118	14	13.75
17338	319	8	95.24
2121	466	10	64.08
35029	151	3	25.7
1101	342	5	14.57
561	799	3	7.71
1071	244	6	13.58
9576	4597	3	37.48
108	12272	4	6.75
1482	3918	3	22.77
110	11528	7	22.36
300	1514	5	15.46
101	29555	3	6.96
15223	227	3	20.23
170	476	27	52.4
6395	106	29	155.94
266	2460	3	8.55
1056	1795	9	68.2
169	5899	3	8.29
14058	3211	4	53.46
3547	14	57	6.73
116	37805	3	18.7
14063	671	4	40.31
417	1100	3	7.33
250	10485	3	18.46
1373	408	3	8.28
103	41410	3	11.7
4630	442	3	17.12
212	196	21	7.79
207	1447	5	9.7
306	2505	3	9.83
4420	186	12	66.1
1049	7854	4	37.24
23261	103	4	8.58
11741	116	4	9.7
149	6476	3	6.98
42881	432	3	38.23
6154	135	6	17.2
948	138	13	11.61
107	40910	3	16.25
1	6738	12	39.57
22	537	5	29.01
1150	11069	3	29.54
3154	338	3	12.09
130	10819	3	7.48
110	20604	4	14.19
9455	335	3	19.97
144	5602	8	28.32
181	5902	3	9.64
10985	146	4	15.92
1556	204	6	13.32
150	6753	3	7.29
12	8743	11	57.59
948	941	12	78.98
410	400	5	7.37
409	278	9	14.22
25315	3559	4	63.83
3632	1270	7	62.31
20280	314	7	83.11
206	2068	4	8.33
2148	33117	4	64.13
120	1396	36	72.81
8549	1216	5	51.68
653	1795	5	26.68
239	3649	4	15.54
9158	145	3	8.83
1168	558	3	9.52
144	3343	5	7.59
784	1253	4	18.1
327	16933	3	24.54
19095	104	4	9.39
349	3968	16	131.2
16751	1	4	13.19
539	895	12	65.76
2112	374	3	10.25
10001	110	8	25.55
5529	103	17	24.4
1499	579	3	11.07
771	5873	5	42.28
22443	101	4	7.87
108	7333	11	27.94
774	5214	3	21.2
128	10204	3	6.91
12491	123	4	12.23
107	3736	17	29.29
13718	116	6	22.69
1404	4237	5	43.65
119	36022	3	19.46
4705	220	11	69.6
9787	1340	3	29.15
6784	118	10	30.36
4257	721	8	67.98
166	3418	5	12.34
230	223	19	17.12
137	559	17	8.83
681	264	6	10.7
206	34516	3	26.42
113	905	51	77.64
138	5512	4	8.03
543	1089	3	9.03
6036	14	31	6.67
24715	120	5	32.57
112	6174	8	14.8
8469	111	10	31.92
112	7763	7	14.78
13068	1478	3	32.14
5683	125	7	15.87
7636	139	4	11.36
107	7036	6	7.16
128	8656	20	144.29
202	2267	5	12.83
102	30572	3	6.83
1793	450	4	16.8
1795	730	3	13.72
108	2451	14	8.63
34146	12826	4	82.53
140	2722	8	14.94
